name,shape_area,FIPS_ID,TotalPop,Female,Male,AgeU5,Age517,Age1824,Age2534,Age3544,Age4554,Age5559,Age6061,Age6264,Age6574,Age75P,BornInState,BornInOtherState,NativeBornOutOfUS,ForeignBorn,White,Black,Asian,Hispanic,TwoOrMore,MedHouseIncome,GINI,PubAssistYes,LaborUnemp,MaleHead,FemaleHead,Nonfamily,GrandHead,SexRatio,Age6064,AgeOld,NoSchool,LessThanHS,HSGrad,SomeColl,Bach,Master,Prof,Doc,AtLeastBachelor,BelowPoverty,BelowPovertyOccupied,BelowPovertyMarried,EthHet,PubAssist,UnempRate,MedHouseIncome.s,BelowPoverty.s,UnempRate.s,AtLeastBachelor.s,White.s,Black.s,n_call,p_call,p_call.s,p_call_employment,p_call_income,p_call_childcare,p_call_housing,p_call_homeless,p_call_substance,p_call_utilities,p_call_health,p_call_mental,p_call_no_childcare,p_call_no_housing,p_called_before,income,poverty100,poverty200,child_poverty100,umemployed,ageu18,ageu20,age65p,afdc_medicaid,multi_assist_medicaid,fertility,fertility_white,fertility_black,fertility_hispanic,fertility_asian,infantmortality,infantmortality_white,infantmortality_black,infantmoratlity_hispanic,infantmortality_asian,lowbirthweight,teenagemoms,moms_no_care,moms_adeq_care,moms_pub_care,child_lead_poison,hiv,hiv_aids,hiv_death,tuberculosis,pertussis,hepb,syphilis,gonorrhea,chlamydia,motor_death,suicide,homicide,chronic_death,cancer_death,lung_cancer_death,breast_cancer_death,cardiovascular_death,substance_abuse,injection_drug,alcohol_other_drug,asthma,angina,pneumonia,PopDen,PopDen.s
Marblehead,11504200.8465,2538400,20270,0.5205229403058708,0.47947705969412924,0.046373951652688705,0.19713862851504688,0.04632461766156882,0.0493339911198816,0.11899358658115441,0.1678342377898372,0.08860384805130735,0.02964972866304884,0.04839664528860385,0.1117908238776517,0.09555994079921065,0.6192402565367539,0.27646768623581647,0.015638875185002468,0.08865318204242723,0.9389245189935865,0.013813517513566848,0.007794770596941293,0.02969906265416872,0.009768130241736556,102993,0.4775,120,474,0,0.0722625046085781,0.30416615460243335,0.0011534856895681637,1.085605514970676,3.850339119469792e-6,0.285397138628515,0.00680791941646405,0.021674192427926363,0.10913511635984717,0.18624522403612365,0.3560263980548802,0.24515456755817994,0.05765890934352206,0.024105592219520668,0.6829454671761028,0.02967149417167079,0.6547619047619048,0.6190476190476191,0.9999117287141596,0.01474744992011798,0.044793044793044794,0.8549970647511336,-0.5122969029401171,-0.9041761579690438,1.663358534684295,0.49092772455671707,-0.21726424754441295,18,0.8880118401578688,-0.5810097707881637,0.0493339911198816,0.0493339911198816,0,0.0493339911198816,0,0,0.0986679822397632,0,0,0.8880118401578688,0.8386778490379871,0.2222222222222222,46738,0.043,0.103,0.06,0.06,0.239,0.264,0.17,0.013,0.003,53.3,53.4,NA,NA,NA,0,0,0,0,0,0.083,NA,0.066,0.945,0.064,0,NA,54.2,0,0,NA,0,NA,0,69,0,5,0,598.4,164.6,31.3,6.2,211.7,803.6,236.6,192.3,46.1,0,180.7,456.34685655082535,1.3523100105840842
Fairhaven,32445107.3176,2522130,16027,0.5171273476009235,0.48287265239907656,0.048355899419729204,0.12572533849129594,0.06632557559118987,0.09646222000374369,0.13988893741810696,0.15910650776814125,0.08473201472515131,0.030511012666125912,0.043301927996505896,0.1040119797841143,0.10157858613589568,0.7832407811817558,0.12940662631808822,0.012666125912522619,0.07468646658763337,0.9220690085480752,0.0016846571410744368,0.04448742746615087,0.009359206339302427,0.012104573532164473,61274,0.4314,97,596,0,0.09122177359054882,0.414386122326903,0.008890438420639763,1.0709393978550201,4.6055369478150495e-6,0.2794035065826418,0.009939214719894857,0.14440611138491868,0.30565138820437,0.290126499096435,0.16970593067192377,0.07121734844751108,0.008214227041235419,0.010678495153606046,0.2598160013142763,0.07814096016343207,0.19934640522875818,0.38562091503267976,0.999914771917946,0.014505757439808583,0.06705670567056705,-0.7145601250112399,0.6621326892656865,0.023786767366498335,-0.9580718393110824,0.3516835776740904,-0.5178332469598431,25,1.5598677232170712,-0.35358218318027274,0,0.062394708928682846,0,0,0,0,0,0,0.062394708928682846,1.4350783053597056,1.4350783053597056,0.16,20986,0.09,0.231,0.119,0.108,0.217,0.211,0.197,0.056,0.014,47.4,44.8,NA,NA,131.6,0,0,0,0,0,0.078,0.101,0.147,0.822,0.282,0,NA,203.4,12.6,0,0,NA,NA,NA,117.1,6.3,6.3,0,713.5,149,48.8,13.1,179.3,1386.9,431.5,240.4,323.3,NA,325.3,127.93836367632045,-0.004301917456055441
Fall River,100185966.257,2523000,88727,0.5310221240434141,0.4689778759565859,0.06130039334137297,0.1413774837422656,0.09785071060669244,0.1491541469902059,0.12449423512572272,0.14969513225962786,0.06593257971079829,0.021560517091753356,0.027804388742998187,0.08433734939759036,0.0764930629909723,0.6579057107757503,0.12228521194224982,0.03015992877027286,0.18964914851172698,0.8024502124494235,0.03581773304631059,0.02287916868596932,0.09019802314966133,0.03636998884217882,35213,0.4634,2163,5772,0,0.19236424609828454,0.4386946988262608,0.010538451838374376,1.1322967484559372,5.563684767291979e-7,0.21019531822331422,0.03419161483677613,0.28560149527891465,0.3322483967645258,0.24441687344913152,0.09719312945119397,0.029196609841771134,0.006042344752022172,0.0053011504624407855,0.13773323450742805,0.1944023162829174,0.10780141843971631,0.2111111111111111,0.99993461316068,0.055797755707468075,0.13344739093242086,-1.6950301727687895,3.479179963520982,2.7909909055152973,-1.7144159346035932,-0.6364927975076639,0.3280289492177457,579,6.525634812402087,1.327362284513688,0.011270526446290306,0.15778737024806427,0.698772639669999,0.1690578966943546,0.146516843801774,0.07889368512403214,0.4733621107441929,0,0.3493863198349995,5.533828485128541,6.063543228104185,0.23316062176165803,16118,0.171,0.396,0.258,0.147,0.241,0.241,0.151,0.147,0.012,60.5,56.8,85.7,74.2,79,5.2,4.4,0,0,0,0.088,0.108,0.249,0.848,0.704,0.007,NA,236.7,5.6,NA,NA,10.9,0,20.6,369.1,6.8,9,3.4,849.7,186.3,50,21.6,259.9,3964.5,1879.1,389.7,305.3,14.4,485.4,229.37531410732595,0.41472067143692953
Aquinnah,14916262.2885,2501585,460,0.5152173913043478,0.48478260869565215,0.05434782608695652,0.13695652173913042,0.10217391304347827,0.1108695652173913,0.17173913043478262,0.1673913043478261,0.08260869565217391,0.03260869565217391,0.01956521739130435,0.09782608695652174,0.02391304347826087,0.6434782608695652,0.3239130434782609,0.004347826086956522,0.02826086956521739,0.5282608695652173,0.004347826086956522,0.008695652173913044,0,0.17173913043478262,64688,0.4927,0,23,0,0.08074534161490683,0.2857142857142857,0.006472491909385114,1.0627802690582961,1.1342155009451796e-4,0.1739130434782609,0.08923076923076922,0.09846153846153846,0.19076923076923077,0.27076923076923076,0.28307692307692306,0.08923076923076922,0.033846153846153845,0.033846153846153845,0.44,0.13043478260869565,0.4666666666666667,0.3333333333333333,0.9999720845935728,0,0.0756578947368421,-0.5861182101559284,1.9292275769979512,0.38228955858368796,0.1582290689715435,-2.901583567534533,-0.45183644258130173,NA,0,-0.8816075562161318,0,0,0,0,0,0,0,0,0,0,0,NA,21420,0.071,0.324,0.04,0,0.253,0.203,0.094,0.017,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,7.987218958071128,-0.49980418745681676
Goshen,45930163.7902,2526290,1137,0.5426561125769569,0.4573438874230431,0.06156552330694811,0.14775725593667546,0.03430079155672823,0.06860158311345646,0.14335971855760773,0.22251539138082674,0.11345646437994723,0.03430079155672823,0.02990325417766051,0.09410729991204925,0.05013192612137203,0.7211961301671064,0.23746701846965698,0,0.04133685136323659,0.9665787159190853,0,0.013192612137203167,0.020228671943711522,0,71118,0.3593,6,20,0,0.08387096774193549,0.2645161290322581,0,1.1865384615384615,5.6467938200869594e-5,0.20844327176781002,0,0.053488372093023255,0.3023255813953488,0.2779069767441861,0.18023255813953487,0.15232558139534882,0.002325581395348837,0.031395348837209305,0.3662790697674418,0,NA,NA,0.9999065142341749,0.012903225806451613,0.027777777777777776,-0.34420798387600643,-1.231246041065456,-1.6133828352407904,-0.29849706641400214,0.7193803170227417,-0.5595812509519733,1,0.8795074758135444,-0.5838885534493521,0,0,0,0,0,0,0,0,0,0.8795074758135444,0.8795074758135444,NA,22221,0.079,0.162,0.089,0.061,0.219,0.231,0.139,0.035,0.01,67.1,67.9,0,0,0,0,0,0,0,0,0,0,0,0.909,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,110.8,0,0,0,0,NA,NA,0,NA,0,0,6.411508766686733,-0.5063132372747925
Hull,7686770.71832,2531645,10403,0.5364798615783909,0.46352013842160916,0.03662405075459002,0.11102566567336346,0.044987022974142074,0.10102854945688744,0.10275881957127751,0.16860521003556667,0.11525521484187254,0.0500817071998462,0.060078823416322216,0.1224646736518312,0.08709026242430068,0.7174853407670864,0.21195808901278476,0.007017206575026435,0.06353936364510238,0.9339613573007787,0.0034605402287801595,0.009900990099009901,0.03191387099875036,0.015668557146976833,74391,0.4495,40,468,0,0.09995911692559281,0.4495094031071137,0.007000127275041365,1.1574035669846536,1.0589304106139423e-5,0.3197154666923003,0.002024050482200262,0.04107631860935826,0.2699130848910585,0.26955589951184666,0.2546731753780212,0.10501250148827242,0.0391713299202286,0.02059769020121443,0.41945469698773663,0.024879316747122168,0.13432835820895522,0,0.9999126587682963,0.008176614881439084,0.07712590639419907,-0.22107078782403375,-0.6284127887525818,0.44347717725438945,0.030943957192366794,0.44992681758391156,-0.4738245448759221,39,3.7489185811785064,0.3874257745237812,0,0,0.09612611746611555,0,0,0,0.1922522349322311,0,0.8651350571950399,3.556666346246275,3.6527924637123905,0.2564102564102564,26331,0.083,0.178,0.13,0.088,0.221,0.191,0.156,0.069,0.009,46.4,47.4,0,NA,NA,0,0,0,0,0,NA,NA,0.103,0.936,0.308,0,NA,141.9,0,0,0,0,0,NA,106.4,0,0,0,500.6,93.6,26.8,10.9,193.4,1675.7,833.4,461,142.7,0,319.5,350.51970804437246,0.915152095702783
Lakeville,93491091.7358,2533920,11098,0.5111731843575419,0.4888268156424581,0.04685528924130474,0.1820147774373761,0.0765002703189764,0.08325824472877996,0.12641917462605876,0.17381510182014778,0.08929536853487115,0.021084880158587133,0.06406559740493782,0.08551090286538116,0.051180392863579026,0.8380789331411065,0.1187601369616147,0.005045954225986664,0.03811497567129212,0.9561182194990089,0.0030636150657776177,0.0061272301315552355,0.024058388898900704,0.010632546404757614,90876,0.4081,76,295,0.0021164021164021165,0.07830687830687831,0.25317460317460316,0.0026041666666666665,1.0457142857142856,7.67259664475806e-6,0.22184177329248514,0.004410429368270853,0.06978855882734467,0.3080814632248022,0.2860293163834479,0.208587365417045,0.09171098715786742,0.02542482812297315,0.010377480866519653,0.3361006615644052,0.03329791002479632,0.8297872340425532,0.09574468085106383,0.9999085212215579,0.020105820105820106,0.045921544209215445,0.3991298467365436,-0.4244277670953193,-0.8571396159901618,-0.48546252801601925,0.63296567507577,-0.4836608687697196,18,1.6219138583528563,-0.3325791627556062,0,0.09010632546404758,0,0,0,0.18021265092809516,0,0,0.18021265092809516,1.4417012074247613,1.4417012074247613,0.05555555555555555,26046,0.03,0.084,0.028,0.087,0.274,0.275,0.125,0.026,0.008,46,44.5,NA,0,NA,0,0,0,0,0,NA,NA,0.167,0.905,0.225,0,NA,NA,0,0,0,0,0,0,103.6,0,9.4,0,728.3,251.8,57.2,34.1,152.9,1036,329.6,131.9,123.1,NA,182.9,30.744841546693895,-0.40579546683168055
Lancaster,72477281.5518,2534165,8048,0.4555168986083499,0.5444831013916501,0.04622266401590457,0.15382703777335985,0.10673459244532803,0.15370278330019882,0.13407057654075547,0.13879224652087474,0.06647614314115308,0.022614314115308152,0.03665506958250497,0.08996023856858847,0.050944333996023855,0.7150844930417495,0.18426938369781312,0.03044234592445328,0.0702037773359841,0.8364811133200796,0.0625,0.015283300198807158,0.06150596421471173,0.01602882703777336,96813,0.4112,21,259,0,0.12226512226512226,0.21278421278421278,0.007908428720083247,0.8366042902784115,7.364486045950935e-6,0.20017395626242543,0.0012547051442910915,0.09983868076716257,0.24914859293780248,0.3027424269582362,0.21796020792256676,0.10449901416024378,0.012905538626994085,0.012905538626994085,0.34827029933679865,0.08283378746594006,0.7302631578947368,0.28289473684210525,0.999929237653416,0.009009009009009009,0.06412478336221837,0.6224923682643657,0.7758412920407517,-0.09841753753551606,-0.4100674996123694,-0.35536196052113794,0.9892503693764303,12,1.4910536779324055,-0.3768761852233457,0,0,0.1242544731610338,0,0,0.1242544731610338,0.4970178926441352,0,0.1242544731610338,1.242544731610338,1.3667992047713717,0.16666666666666666,21010,0.041,0.151,0.015,0.097,0.217,0.235,0.117,0.023,0.017,45.3,52.4,NA,NA,NA,NA,NA,0,0,0,0.133,NA,0.183,0.867,0.203,0,NA,99,0,0,0,0,0,0,113.2,12.4,0,0,737.8,138.6,15.9,0,171.3,410.3,NA,240.5,NA,NA,319.4,28.75966625815701,-0.41399596265962735
Lawrence,19234500.513,2534550,78804,0.5234125171311101,0.4765874828688899,0.08211512105984468,0.18902593776965637,0.13034871326328612,0.15155322064869803,0.12802649611694839,0.1287371199431501,0.0529034059184813,0.019212222729810668,0.025963149078726967,0.05107608750824831,0.04103852596314908,0.4050682706461601,0.09300289325414954,0.12828029034059185,0.3736485457590985,0.17011826810821787,0.029211715141363382,0.029427440231460333,0.7635145424090147,0.003134358661996853,34852,0.4616,1856,5051,0,0.3234694647844795,0.3034271910621273,0.01912285883047844,1.0982506589983225,5.732624207976452e-7,0.13728998527993502,0.03638291105692781,0.3154033711438567,0.33664793808968513,0.23464433372203966,0.0767730308491466,0.02944980387999576,0.005258136329905651,0.0018233859853705077,0.11330435704441853,0.25765375237063126,0.09568874868559411,0.2380651945320715,0.9999386386019846,0.07005359704083944,0.13071946169772256,-1.708611757790104,5.0117810923131145,2.677289155984305,-1.865761105646482,-5.860216067180052,0.1643231985675404,570,7.233135373838891,1.566855827661873,0.02537942236434699,0.1649662453682554,1.6242830313182073,0.06344855591086747,0.07613826709304096,0.02537942236434699,0.2537942236434699,0,0.3426222019186843,5.342368407695041,6.903202883102381,0.4430823117338003,13360,0.243,0.515,0.321,0.165,0.32,0.327,0.086,0.256,0.017,75.5,58.7,90.5,78.8,63.4,5.8,0,0,7.1,0,0.07,0.144,0.299,0.722,0.771,0.006,NA,470.6,2.6,11,NA,12.3,14.7,47.8,918,3.9,5.2,10.5,660.7,130.8,34.2,14.5,226.8,1487.9,486.6,205.9,277.7,13.5,340.7,1061.1215127062953,3.8505539053618056
Ludlow,73384760.6488,2537175,21348,0.5001873711823122,0.49981262881768784,0.05030916245081506,0.13827993254637436,0.07363687464867903,0.10801948660296047,0.13345512460183623,0.15055274498782087,0.09349821997376803,0.032134157766535505,0.04436012741240397,0.08914183998501031,0.08661232902379613,0.7117762788083193,0.12249391043657486,0.024920367247517332,0.14080944350758853,0.9060801948660296,0.013443882330897508,0.008759602773093499,0.06117669102492037,0.008759602773093499,63548,0.4181,361,789,0,0.0898307179043618,0.2856789818361547,0.01254643583093853,1.0007497656982194,3.583206163525364e-6,0.2522484541877459,0.026349206349206348,0.16101587301587303,0.34774603174603175,0.28323809523809523,0.1353015873015873,0.058412698412698416,0.008507936507936508,0.0057777777777777775,0.20800000000000002,0.027157931153779624,0.18471337579617833,0.2356687898089172,0.9999175018624334,0.044606450018534534,0.07180560611576264,-0.6290074260127108,-0.5732012832480677,0.22172382603325763,-1.2790895198632195,0.21959925260907437,-0.22642429008687917,66,3.0916245081506464,0.16492745435275916,0,0,0.2810567734682406,0,0.046842795578040095,0.046842795578040095,0.8900131159827619,0,0.18737118231216038,2.7168821435263255,2.997938916994566,0.13636363636363635,20105,0.064,0.152,0.094,0.097,0.209,0.219,0.166,0.038,0.005,43.1,42.4,NA,44.4,NA,NA,NA,0,NA,0,0.068,0.054,0.162,0.757,0.27,0,NA,164.9,0,0,NA,32.1,NA,0,517.5,0,4.7,0,538.1,150.1,30,6.9,164.3,2234.9,384.7,393.9,109.3,NA,205.6,75.34407092848348,-0.22156196534347633
Lynn,29648004.7544,2537490,91626,0.5187937921550652,0.48120620784493484,0.0808831554362299,0.17454652609521315,0.10396612315281689,0.164232859668653,0.12762752930390936,0.13215681138541463,0.062318555868421624,0.0187610503568856,0.02590967629275533,0.06007028572675878,0.04952742671294174,0.5663348831117805,0.08046842599262218,0.030318905114268876,0.3228777857813284,0.4118263375024556,0.11627703926832995,0.0784930041691223,0.3550957151900116,0.02660816798725253,47429,0.4652,1668,4381,0,0.21776159471719073,0.3412842904310797,0.017820116583858223,1.078111179152208,4.87533305498886e-7,0.15426843908934146,0.03899754668120485,0.20057584843941664,0.3266832492844487,0.27887760665121986,0.13373994820771432,0.047124165190132204,0.00855254191086275,0.004446640316205534,0.1938632956249148,0.167096079074343,0.07429212223156714,0.2610036445192038,0.9999684624599229,0.051470361341685436,0.09067014363177284,-1.2354383649561107,2.817541705839496,1.0080092224360038,-1.3666711922044767,-3.863454591089004,2.321915631239337,776,8.469211795778492,1.9852757385818842,0.0436557309060747,0.09822539453866806,1.6589177744308383,0.09822539453866806,0.07639752908563072,0.05456966363259337,0.7421474254032698,0.02182786545303735,0.18553685635081746,6.559273568637723,8.119965948529893,0.3556701030927835,17492,0.165,0.342,0.233,0.097,0.27,0.279,0.114,0.192,0.02,73.4,52.6,69.5,93,77.7,4.9,NA,NA,2.9,NA,0.077,0.105,0.19,0.854,0.67,0.002,NA,398.1,2.2,6.5,NA,13,18.4,79.2,621.6,5.5,12.2,3.3,741.8,191.3,57.3,13.1,195.3,2708.7,1292,521.8,204.6,8,352.9,800.425702445291,2.773654088628646
Lynnfield,27107830.1071,2537560,12270,0.5039934800325998,0.49600651996740014,0.038793806030969845,0.17889160554197228,0.062184189079054604,0.08019559902200489,0.12102689486552567,0.1754686226568867,0.0925835370823146,0.02567237163814181,0.037408312958435205,0.09877750611246944,0.08899755501222494,0.784678076609617,0.1341483292583537,0.0069274653626731865,0.07424612876935616,0.9089649551752241,0.019722901385493073,0.04474327628361858,0.01581092094539527,0.010757946210268949,118828,0.4085,58,439,0,0.030393053016453384,0.21275137111517367,0.003938417472252059,1.0161025303976339,5.141050089370579e-6,0.2508557457212714,0.007695789950203712,0.028519692168401993,0.20144861928474422,0.25203712086917157,0.3044363965595292,0.15493435943866002,0.0504753282028067,0.008148483476686284,0.5179945676776823,0.00725689404934688,0.44,1,0.999917114177143,0.013254113345521023,0.06306565148685533,1.4507433218495105,-1.0554093375931328,-0.14256279822668513,0.6414318360028525,0.24343039017759685,-0.0708219979844445,3,0.24449877750611246,-0.7988431292856114,0,0.08149959250203749,0,0,0,0,0,0,0,0.16299918500407498,0.16299918500407498,NA,39560,0.025,0.055,0.019,0.068,0.248,0.272,0.177,0.01,0.003,40.7,39.4,0,NA,55.6,0,0,0,0,0,0,0,0.147,0.91,0.097,0,NA,43.3,0,0,0,0,0,NA,78,0,8.6,17.2,689.8,212.6,52.4,20.1,207.2,979.2,554.6,173.3,69.1,0,267.2,117.23237880201641,-0.04852692106291463
Malden,13130619.0994,2537875,60612,0.5162509074110737,0.4837490925889263,0.05408169999340064,0.13366990034976572,0.10214149013396687,0.19837655909720847,0.14417937042169868,0.138404936316241,0.06480564904639345,0.019798059790140567,0.028971160826239028,0.06053256780835478,0.05503860621659078,0.4508348181878176,0.1063980729888471,0.010542466838249852,0.4322246419850855,0.4695439846895004,0.13972480696891704,0.24435755295980993,0.1029004157592556,0.03291427440110869,54896,0.4418,677,3445,0,0.12621105001309244,0.39626429257222656,0.008282822742108006,1.0671873401316463,8.046132880680326e-7,0.16434039464132516,0.026695476406217326,0.1407262842406078,0.2990172161427476,0.2312910945377663,0.18247717292813828,0.10950024395343974,0.016983806138333217,0.02000418205896703,0.3289654050788783,0.12100621656787625,0.15412186379928317,0.494026284348865,0.9999689706315508,0.02954525617526403,0.097639089646572,-0.9545140010941857,1.700770614581918,1.2984791305959689,-0.5296678589761558,-3.3866464535595524,2.902981935891886,413,6.813832244440045,1.4249189903130572,0.03299676631690095,0.16498383158450472,0.9074110737147759,0.19798059790140565,0.0659935326338019,0.04949514947535141,0.4124595789612618,0.016498383158450473,0.42895796211971227,5.658945423348512,6.368375899161882,0.3365617433414043,22004,0.092,0.229,0.123,0.084,0.199,0.219,0.118,0.08,0.015,65.7,56.8,71.3,52.2,72,4.3,NA,NA,NA,NA,0.083,0.018,0.192,0.845,0.407,0,NA,417.8,3.4,17.6,NA,28.2,22.9,31.7,389.6,5,0,3.4,627.6,158.9,55.7,3.3,176.7,1383.7,772.1,419.5,204.8,26.4,292.4,1195.559462728023,4.405899246721272
Tewksbury,54737866.3261,2569415,30115,0.5219325917316952,0.47806740826830485,0.042370911505894074,0.16297526149759256,0.07594222148431014,0.12189938568819525,0.11778183629420555,0.16901876141457745,0.08500747135978748,0.025967126016935082,0.03838618628590403,0.09161547401627096,0.0690353644363274,0.8388842769384028,0.09745973767225635,0.003818695002490453,0.05983729038685041,0.9281421218661796,0.007770214178980574,0.02709613149593226,0.019193093142952016,0.0138801261829653,90484,0.3884,181,945,0,0.07822126975622823,0.2804714706670238,0.007609352953033662,1.0917552267833575,2.1369188876918182e-6,0.22500415075543748,0.009194233967843283,0.06066346331546849,0.3320088708187026,0.2849750508223988,0.22588246165218998,0.07503234152652005,0.010025873221216041,0.011411938643503974,0.32235261504343005,0.03561677835691238,0.8048780487804879,0.4076655052264808,0.9999137389250223,0.016162157335476383,0.05414541912565175,0.3843819760208781,-0.36824089699180035,-0.5143635080071906,-0.5706363332951688,0.40185384606404406,-0.3670251962779058,46,1.5274780009961813,-0.36454631488430006,0,0,0.23244230449941888,0,0.03320604349991699,0.03320604349991699,0.06641208699983397,0,0.06641208699983397,1.2286236094969285,1.4610659139963473,0.17391304347826086,27031,0.038,0.106,0.028,0.077,0.25,0.246,0.145,0.022,0.008,50.7,47.3,NA,65.6,120.6,NA,NA,0,0,0,0.08,0.027,0.134,0.908,0.114,0,NA,44.8,0,0,0,NA,NA,NA,117.3,3.5,10.4,0,693.1,181.2,56.5,27.6,176,1635,762.3,241.5,140.8,NA,313.5,142.49275151805898,0.05582032840489409
